ra,nome,ano_referencia,fase,turma,idade,genero,ano_ingresso,instituicao_ensino,pedra,inde,ian,ida,ieg,iaa,ips,ipp,ipv,defasagem,matematica,portugues,ida_next,ian_next,defasagem_next,delta_ida_next,delta_ian_next,delta_defasagem_next,target_risco,score_risco
RA-749,Aluno-749,2022,0,K,9.0,Menino,2022.0,Escola Pública,Ametista,7.484,5.0,8.8,7.7,9.5,7.5,,7.25,-1.0,9.5,8.1,7.3,5.0,-1.0,-1.5000000000000009,0.0,0.0,1,0.7949807500838136
RA-749,Aluno-749,2023,ALFA,ALFA O - G2/G3,9.0,Masculino,2022.0,Pública,Ametista,7.7597,5.0,7.3,9.0,10.0,7.52,5.625,8.425,-1.0,7.3,7.3,8.75,5.0,-2.0,1.4500000000000002,0.0,-1.0,0,0.3649308892595765
RA-75,ALUNO-75,2021,4.0,L,,,,Rede Decisão,Topázio,9.108,10.0,8.5,9.2,10.0,7.5,8.8,9.7,1.0,,,0.0,5.0,-1.0,-8.5,-5.0,-2.0,1,0.7317075419577534
RA-750,ALUNO-750,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,6.8,5.0,-2.0,,,,0,0.0008088267227571396
RA-750,Aluno-750,2022,0,K,10.0,Menino,2019.0,Escola Pública,Ágata,6.344,5.0,6.8,8.9,9.5,4.4,,5.167,-2.0,7.1,6.4,3.4,5.0,-2.0,-3.4,0.0,0.0,1,0.852020339246227
RA-750,Aluno-750,2023,ALFA,ALFA U - G2/G3,,Masculino,2019.0,Pública,Quartzo,5.6857,5.0,3.4,7.7,9.5,3.14,4.375,6.32,-2.0,3.3,3.5,3.75,5.0,-2.0,0.3500000000000001,0.0,0.0,0,0.2545872468832074
RA-751,ALUNO-751,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.8,5.0,-2.0,,,,0,0.0008088267227571396
RA-752,ALUNO-752,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,9.5,5.0,-2.0,,,,0,0.0008088267227571396
RA-752,Aluno-752,2022,0,K,11.0,Menina,2022.0,Escola Pública,Topázio,8.197,5.0,9.5,9.0,10.0,7.5,,8.417,-2.0,9.6,9.4,6.4,5.0,-1.0,-3.1,0.0,1.0,1,0.9427182165675888
RA-752,Aluno-752,2023,FASE 1,1N,11.0,Feminino,2022.0,Pública,Topázio,8.073825,5.0,6.4,9.9,9.5,7.52,7.65625,9.23,-1.0,4.8,8.0,5.75,5.0,-1.0,-0.6500000000000004,0.0,0.0,0,0.501189723517103
RA-753,ALUNO-753,2021,4.0,E,,,,Escola Pública,Quartzo,4.785,10.0,0.8,2.5,8.3,7.5,7.2,4.1,1.0,,,9.1,10.0,0.0,8.299999999999999,0.0,-1.0,0,0.027589833870969624
RA-753,Aluno-753,2022,0,K,8.0,Menina,2022.0,Escola Pública,Topázio,8.481,10.0,9.1,8.6,9.5,7.5,,8.417,0.0,9.4,8.8,9.0,5.0,-1.0,-0.0999999999999996,-5.0,-1.0,0,0.445552022809336
RA-753,Aluno-753,2023,ALFA,ALFA O - G2/G3,,Feminino,2022.0,Pública,Topázio,8.6672,5.0,9.0,9.9,9.0,7.52,7.5,9.925,-1.0,9.0,9.0,8.5,5.0,-1.0,-0.5,0.0,0.0,0,0.5938318093463902
RA-754,ALUNO-754,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.9,5.0,-1.0,,,,0,0.0008088267227571396
RA-754,Aluno-754,2022,0,K,9.0,Menino,2022.0,Escola Pública,Ágata,6.602,5.0,7.9,5.8,10.0,4.4,,6.917,-1.0,7.8,8.1,5.6,5.0,-2.0,-2.3000000000000007,0.0,-1.0,1,0.7903483854276814
RA-754,Aluno-754,2023,ALFA,ALFA M - G0/G1,,Masculino,2022.0,Pública,Agata,6.0537,5.0,5.6,6.1,9.5,2.52,6.875,6.67,-2.0,5.7,5.4,6.25,5.0,-2.0,0.6500000000000004,0.0,0.0,0,0.42416764004177987
RA-755,ALUNO-755,2021,4.0,G,,,,Rede Decisão,Ágata,6.872,10.0,6.8,4.7,7.1,6.9,7.8,7.0,0.0,,,9.5,10.0,0.0,2.7,0.0,0.0,0,0.18839211691234464
RA-755,Aluno-755,2022,0,K,8.0,Menino,2022.0,Escola Pública,Topázio,8.566,10.0,9.5,9.2,9.5,6.9,,8.083,0.0,9.8,9.3,9.2,5.0,-1.0,-0.3000000000000007,-5.0,-1.0,0,0.32710864303818177
RA-755,Aluno-755,2023,ALFA,ALFA O - G2/G3,9.0,Masculino,2022.0,Pública,Topázio,8.7442,5.0,9.2,9.5,10.0,7.52,7.5,10.01,-1.0,9.2,9.2,9.75,5.0,-1.0,0.5500000000000007,0.0,0.0,0,0.30922428723574585
RA-756,ALUNO-756,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,5.7,5.0,-1.0,,,,0,0.0008088267227571396
RA-756,Aluno-756,2022,0,K,9.0,Menino,2022.0,Escola Pública,Ágata,6.976,5.0,5.7,7.9,10.0,7.5,,7.25,-1.0,5.6,5.8,6.1,5.0,-2.0,0.3999999999999994,0.0,-1.0,0,0.24034820650018351
RA-756,Aluno-756,2023,ALFA,ALFA K - G0/G1,,Masculino,2022.0,Pública,Ametista,7.0927,5.0,6.1,8.7,10.0,7.52,5.625,6.59,-2.0,5.4,6.8,5.5,5.0,-2.0,-0.5999999999999996,0.0,0.0,0,0.4512875126119742
RA-757,ALUNO-757,2021,3.0,A,,,,Escola Pública,Quartzo,5.421,5.0,2.9,5.3,7.9,7.5,7.3,5.1,-1.0,,,9.7,5.0,-1.0,6.799999999999999,0.0,0.0,0,0.14307620594901277
RA-757,Aluno-757,2022,0,K,9.0,Menina,2022.0,Escola Pública,Topázio,8.26,5.0,9.7,9.3,9.5,7.5,,8.5,-1.0,9.9,9.6,9.3,5.0,-2.0,-0.3999999999999986,0.0,-1.0,0,0.4305165177062033
RA-757,Aluno-757,2023,ALFA,ALFA O - G2/G3,10.0,Feminino,2022.0,Pública,Topázio,8.6742,5.0,9.3,9.6,9.0,7.52,7.5,10.01,-2.0,9.5,9.0,7.0,5.0,-1.0,-2.3000000000000007,0.0,1.0,1,0.8657594716169429
RA-758,ALUNO-758,2021,2.0,K,,,,Escola Pública,Ametista,6.983,5.0,6.5,5.4,8.5,7.5,8.3,8.3,-1.0,,,8.1,5.0,-1.0,1.5999999999999996,0.0,0.0,0,0.4349506239981714
RA-759,ALUNO-759,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.5,5.0,-2.0,,,,0,0.0008088267227571396
RA-76,ALUNO-76,2021,1.0,B,,,,Escola Pública,Topázio,8.869,10.0,7.6,10.0,10.0,7.5,7.5,9.2,1.0,,,8.7,10.0,0.0,1.0999999999999996,0.0,-1.0,0,0.21350659226572366
RA-76,Aluno-76,2022,5,F,15.0,Menina,2017.0,Rede Decisão,Topázio,9.105,10.0,8.7,9.1,10.0,8.1,,9.292,0.0,9.3,8.3,,10.0,2.0,,0.0,2.0,1,0.8168459819282321
RA-76,Aluno-76,2023,FASE 7,7E,15.0,Feminino,2017.0,Privada *Parcerias com Bolsa 100%,,7.36,10.0,6.5,8.6,10.0,2.52,,,2.0,,,7.066666666666666,10.0,2.0,,0.0,0.0,0,0.07875329106171507
RA-760,ALUNO-760,2021,0.0,P,,,,Escola Pública,Ametista,7.36,10.0,6.8,5.8,8.0,7.5,7.8,7.5,0.0,,,8.8,5.0,-2.0,2.000000000000001,-5.0,-2.0,0,0.20923651139722801
RA-760,Aluno-760,2022,0,L,11.0,Menino,2021.0,Escola Pública,Topázio,8.172,5.0,8.8,9.2,9.0,7.5,,8.917,-2.0,9.3,8.2,6.3,5.0,-1.0,-2.500000000000001,0.0,1.0,1,0.963458144458274
RA-760,Aluno-760,2023,FASE 2,2L,,Masculino,2021.0,Pública,Agata,6.548333333,5.0,6.3,8.8,0.0,7.52,7.083333333,7.84,-1.0,5.8,6.8,5.0,10.0,0.0,-1.2999999999999998,5.0,1.0,1,0.8108050398263015
RA-761,ALUNO-761,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.2,5.0,-1.0,,,,0,0.0008088267227571396
RA-761,Aluno-761,2022,0,L,9.0,Menino,2022.0,Escola Pública,Topázio,8.06,5.0,8.2,9.4,10.0,7.5,,8.25,-1.0,8.8,7.5,8.4,5.0,-1.0,0.200000000000001,0.0,0.0,0,0.2248320068306991
RA-761,Aluno-761,2023,FASE 1,1L,10.0,Masculino,2022.0,Pública,Topázio,8.219533333,5.0,8.4,9.7,9.0,7.52,8.333333333,8.12,-1.0,8.7,8.0,7.25,10.0,0.0,-1.1500000000000004,5.0,1.0,1,0.9785488738762571
RA-762,ALUNO-762,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,6.7,2.5,-3.0,,,,0,0.0008088267227571396
RA-762,Aluno-762,2022,0,L,12.0,Menino,2022.0,Escola Pública,Ametista,7.28,2.5,6.7,9.7,10.0,7.5,,7.083,-3.0,7.3,6.0,5.8,5.0,-2.0,-0.9000000000000004,2.5,1.0,1,0.8337162156180526
RA-762,Aluno-762,2023,FASE 1,1K,13.0,Masculino,2022.0,Pública,Ametista,7.09945,5.0,5.8,9.1,10.0,3.14,7.8125,7.67,-2.0,6.2,5.3,3.75,5.0,-2.0,-2.05,0.0,0.0,1,0.8812208339715852
RA-763,ALUNO-763,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.2,5.0,-1.0,,,,0,0.0007538855265298587
RA-763,ALUNO-763,2021,1.0,F,,,,Escola Pública,Ágata,6.546,5.0,3.2,7.1,7.5,7.5,7.9,8.5,-1.0,,,6.5,5.0,-2.0,3.3,0.0,-1.0,0,0.22683400039536986
RA-763,Aluno-763,2022,0,L,10.0,Menina,2021.0,Escola Pública,Ametista,7.402,5.0,6.5,9.7,9.5,7.5,,7.167,-2.0,6.3,6.7,7.9,5.0,-2.0,1.4000000000000004,0.0,0.0,0,0.33677636171804526
RA-763,Aluno-763,2023,ALFA,ALFA O - G2/G3,10.0,Feminino,2021.0,Pública,Agata,6.7215,5.0,7.9,9.2,0.0,3.14,6.875,9.0,-2.0,7.8,8.0,5.25,5.0,-1.0,-2.6500000000000004,0.0,1.0,1,0.937825201598798
RA-764,ALUNO-764,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.5,10.0,0.0,,,,0,0.0008088267227571396
RA-764,Aluno-764,2022,0,L,8.0,Menino,2022.0,Escola Pública,Ametista,8.004,10.0,7.5,8.8,9.0,7.5,,7.667,0.0,7.2,7.8,7.8,10.0,0.0,0.2999999999999998,0.0,0.0,0,0.15209570500727781
RA-764,Aluno-764,2023,FASE 1,1N,,Masculino,2022.0,Pública,Ametista,7.682125,10.0,7.8,9.2,0.0,7.52,8.28125,8.56,0.0,6.0,9.5,6.0,10.0,0.0,-1.7999999999999998,0.0,0.0,1,0.8704872432218885
RA-765,ALUNO-765,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,4.3,5.0,-1.0,,,,0,0.0008088267227571396
RA-766,ALUNO-766,2021,5.0,A,,,,Escola Pública,Ametista,7.44,5.0,6.5,7.5,9.2,7.5,7.8,8.4,-1.0,,,8.7,5.0,-2.0,2.1999999999999997,0.0,-1.0,0,0.30671914609029677
RA-766,Aluno-766,2022,0,L,11.0,Menina,2020.0,Escola Pública,Topázio,8.185,5.0,8.7,9.5,10.0,7.5,,8.333,-2.0,8.5,8.8,8.7,5.0,-1.0,0.0,0.0,1.0,1,0.9296680726108127
RA-767,ALUNO-767,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.0,5.0,-2.0,,,,0,0.0008088267227571396
RA-767,Aluno-767,2022,0,L,10.0,Menino,2021.0,Escola Pública,Ametista,7.511,5.0,7.0,9.0,9.5,7.5,,7.583,-2.0,7.3,6.7,6.3,5.0,-1.0,-0.7000000000000002,0.0,1.0,1,0.7454246682600933
RA-767,Aluno-767,2023,FASE 1,1L,11.0,Masculino,2021.0,Pública,Ametista,7.3807,5.0,6.3,8.3,10.0,7.52,7.291666667,7.446666667,-1.0,6.5,6.0,8.25,5.0,-2.0,1.95,0.0,-1.0,0,0.26573222548247194
RA-768,ALUNO-768,2021,3.0,G,,,,Rede Decisão,Ametista,8.065,5.0,8.4,9.2,8.3,6.3,8.1,8.9,-2.0,,,7.1,5.0,-2.0,-1.3000000000000007,0.0,0.0,1,0.8514075807253491
RA-768,Aluno-768,2022,0,L,10.0,Menina,2021.0,Escola Pública,Ametista,7.646,5.0,7.1,10.0,9.0,7.5,,7.583,-2.0,7.0,7.2,7.9,5.0,-2.0,0.8000000000000007,0.0,0.0,0,0.49798848022955666
RA-768,Aluno-768,2023,ALFA,ALFA L - G2/G3,,Feminino,2021.0,Pública,Topázio,8.4042,5.0,7.9,9.1,10.0,7.52,7.5,10.01,-2.0,8.0,7.8,5.5,5.0,-1.0,-2.4000000000000004,0.0,1.0,1,0.8738571422314629
RA-769,ALUNO-769,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.5,10.0,0.0,,,,0,0.0007538855265298587
RA-769,ALUNO-769,2021,3.0,B,,,,Escola Pública,Topázio,8.401,10.0,8.5,7.2,9.6,7.5,7.7,8.9,0.0,,,7.9,5.0,-1.0,-0.5999999999999996,-5.0,-1.0,0,0.41158319592463516
RA-769,Aluno-769,2022,0,M,9.0,Menina,2022.0,Escola Pública,Ametista,7.598,5.0,7.9,7.5,10.0,7.5,,8.5,-1.0,9.6,6.2,8.0,5.0,-2.0,0.0999999999999996,0.0,-1.0,0,0.34848781578770754
RA-769,Aluno-769,2023,ALFA,ALFA N - G2/G3,10.0,Feminino,2022.0,Pública,Ametista,7.85345,5.0,8.0,9.3,10.0,3.77,7.8125,8.675,-2.0,8.2,7.8,6.0,5.0,-1.0,-2.0,0.0,1.0,1,0.9219282266575243
RA-77,ALUNO-77,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,6.4,5.0,-1.0,,,,0,0.0007538855265298587
RA-77,ALUNO-77,2021,0.0,J,,,,Escola Pública,Ametista,7.854,5.0,6.4,10.0,9.5,7.5,7.5,8.1,-1.0,,,0.7,5.0,-1.0,-5.7,0.0,0.0,1,0.7555521835202895
RA-770,ALUNO-770,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.3,10.0,0.0,,,,0,0.0008088267227571396
RA-770,Aluno-770,2022,0,M,7.0,Menino,2022.0,Escola Pública,Topázio,8.143,10.0,8.3,8.9,9.5,7.5,,7.333,0.0,8.5,8.1,5.9,10.0,0.0,-2.4000000000000004,0.0,0.0,1,0.8241697756217159
RA-770,Aluno-770,2023,ALFA,ALFA U - G2/G3,,Masculino,2022.0,Pública,Agata,6.6785,10.0,5.9,8.3,0.0,3.77,6.875,8.92,0.0,6.0,5.7,5.0,5.0,-1.0,-0.9000000000000004,-5.0,-1.0,1,0.6427294881593709
RA-771,ALUNO-771,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.0,10.0,0.0,,,,0,0.0008088267227571396
RA-771,Aluno-771,2022,0,M,7.0,Menina,2022.0,Escola Pública,Ametista,7.873,10.0,7.0,8.3,10.0,7.5,,7.5,0.0,7.2,6.9,8.2,10.0,0.0,1.1999999999999993,0.0,0.0,0,0.1809336381729818
RA-771,Aluno-771,2023,ALFA,ALFA U - G2/G3,,Feminino,2022.0,Pública,Ametista,7.056,10.0,8.2,8.8,0.0,3.14,6.25,8.585,0.0,8.2,8.2,6.5,5.0,-1.0,-1.6999999999999993,-5.0,-1.0,1,0.7401980978457594
RA-772,ALUNO-772,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,9.2,5.0,-2.0,,,,0,0.0008088267227571396
RA-772,Aluno-772,2022,0,M,11.0,Menino,2021.0,Escola Pública,Ágata,6.994,5.0,9.2,5.4,9.0,7.5,,7.25,-2.0,9.3,9.2,4.8,5.0,-2.0,-4.4,0.0,0.0,1,0.8803490029167218
RA-773,ALUNO-773,2021,2.0,F,,,,Rede Decisão,Topázio,8.921,5.0,8.9,10.0,9.5,7.5,9.8,9.8,-1.0,,,8.1,5.0,-1.0,-0.8000000000000007,0.0,0.0,1,0.9409271407878032
RA-773,Aluno-773,2022,0,M,9.0,Menina,2022.0,Escola Pública,Ágata,6.922,5.0,8.1,6.8,10.0,5.0,,7.083,-1.0,9.3,6.8,7.9,5.0,-1.0,-0.1999999999999993,0.0,0.0,0,0.3151788557144698
RA-773,Aluno-773,2023,ALFA,ALFA M - G0/G1,9.0,Feminino,2022.0,Pública,Agata,6.9287,5.0,7.9,7.5,10.0,2.52,5.625,7.67,-1.0,8.0,7.8,5.0,5.0,-2.0,-2.9000000000000004,0.0,-1.0,1,0.7816968834833801
RA-774,ALUNO-774,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,6.1,10.0,0.0,,,,0,0.0008088267227571396
RA-774,Aluno-774,2022,0,M,8.0,Menina,2022.0,Escola Pública,Ametista,7.587,10.0,6.1,7.8,10.0,7.5,,7.417,0.0,7.8,4.4,6.9,5.0,-1.0,0.8000000000000007,-5.0,-1.0,0,0.17176038738444266
RA-774,Aluno-774,2023,ALFA,ALFA N - G2/G3,,Feminino,2022.0,Pública,Quartzo,5.852,5.0,6.9,9.5,0.0,3.14,5.0,6.34,-1.0,7.7,6.0,3.75,5.0,-1.0,-3.1500000000000004,0.0,0.0,1,0.8192698748366841
RA-775,ALUNO-775,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.9,10.0,0.0,,,,0,0.0007538855265298587
RA-775,ALUNO-775,2021,2.0,A,,,,Escola Pública,Topázio,9.211,10.0,8.9,10.0,9.5,7.5,8.1,9.6,0.0,,,5.7,5.0,-2.0,-3.2,-5.0,-2.0,1,0.7531356800386168
RA-776,ALUNO-776,2021,3.0,R,,,,Escola Pública,Quartzo,5.424,5.0,3.9,4.2,7.9,7.5,6.9,5.4,-2.0,,,1.7,5.0,-1.0,-2.2,0.0,1.0,1,0.8116172562035461
RA-776,Aluno-776,2022,0,N,9.0,Menina,2022.0,Escola Pública,Quartzo,3.898,5.0,1.7,4.3,0.0,4.4,,6.333,-1.0,0.0,3.3,3.5,5.0,-1.0,1.8,0.0,0.0,0,0.13184184569751153
RA-776,Aluno-776,2023,FASE 1,1K,,Feminino,2022.0,Privada - Programa de Apadrinhamento,Quartzo,5.567916667,5.0,3.5,7.0,0.0,7.52,7.8125,7.223333333,-1.0,4.2,2.7,0.0,5.0,-1.0,-3.5,0.0,0.0,1,0.6740610296515851
RA-777,ALUNO-777,2021,2.0,D,,,,Escola Pública,Quartzo,5.5,2.5,4.3,3.8,8.0,7.5,7.5,6.8,-3.0,,,5.3,10.0,0.0,1.0,7.5,3.0,1,0.8695339344560712
RA-777,Aluno-777,2022,0,N,8.0,Menino,2022.0,Escola Pública,Ametista,7.096,10.0,5.3,7.7,8.0,7.5,,7.0,0.0,6.5,4.0,6.3,10.0,0.0,1.0,0.0,0.0,0,0.07874707458067438
RA-777,Aluno-777,2023,FASE 1,1N,,Feminino,2022.0,Pública,Ametista,7.468125,10.0,6.3,9.3,0.0,7.52,8.28125,8.84,0.0,5.3,7.3,4.5,10.0,0.0,-1.7999999999999998,0.0,0.0,1,0.7581637513749119
RA-778,ALUNO-778,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.1,5.0,-1.0,,,,0,0.0008088267227571396
RA-778,Aluno-778,2022,0,N,9.0,Menina,2021.0,Escola Pública,Ametista,7.432,5.0,7.1,6.7,10.0,7.5,,8.833,-1.0,6.0,8.2,8.2,5.0,-1.0,1.0999999999999996,0.0,0.0,0,0.32355355565579536
RA-778,Aluno-778,2023,FASE 1,1K,,Feminino,2021.0,Pública,Ametista,7.926825,5.0,8.2,7.9,8.5,7.52,8.90625,8.62,-1.0,7.3,9.0,7.0,10.0,0.0,-1.1999999999999993,5.0,1.0,1,0.9684958777473575
RA-779,ALUNO-779,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,2.6,5.0,-2.0,,,,0,0.0008088267227571396
RA-78,ALUNO-78,2021,1.0,B,,,,Escola Pública,Ágata,6.339,5.0,2.6,9.2,8.9,7.5,7.3,5.6,-1.0,,,7.2,5.0,-2.0,4.6,0.0,-1.0,0,0.20010315425918734
RA-78,Aluno-78,2022,5,F,17.0,Menino,2018.0,Rede Decisão,Ametista,7.04,5.0,7.2,6.6,8.3,5.6,,8.0,-2.0,8.7,5.7,6.7,5.0,-2.0,-0.5,0.0,0.0,0,0.49711960181843284
RA-78,Aluno-78,2023,FASE 6,6A,,Feminino,2018.0,Privada - Programa de Apadrinhamento,Agata,6.434625,5.0,6.7,7.7,0.0,6.26,8.28125,8.0025,-2.0,8.5,4.8,7.5,10.0,0.0,0.7999999999999998,5.0,2.0,1,0.8641883399487832
RA-780,ALUNO-780,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,6.9,5.0,-1.0,,,,0,0.0008088267227571396
RA-780,Aluno-780,2022,0,N,9.0,Menina,2022.0,Escola Pública,Ágata,6.955,5.0,6.9,7.6,8.0,7.5,,7.167,-1.0,6.3,7.5,8.3,5.0,-2.0,1.4000000000000004,0.0,-1.0,0,0.2711789435106752
RA-780,Aluno-780,2023,ALFA,ALFA N - G2/G3,10.0,Feminino,2022.0,Pública,Ametista,7.7842,5.0,8.3,8.8,9.5,3.14,8.75,8.675,-2.0,8.0,8.5,6.0,5.0,-1.0,-2.3000000000000007,0.0,1.0,1,0.9937196119766084
RA-781,ALUNO-781,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.3,10.0,0.0,,,,0,0.0007538855265298587
RA-781,ALUNO-781,2021,3.0,M,,,,Escola Pública,Quartzo,5.45,10.0,3.3,3.1,8.8,7.5,6.7,4.4,0.0,,,8.3,5.0,-1.0,5.000000000000001,-5.0,-1.0,0,0.019115467350090086
RA-781,Aluno-781,2022,0,N,9.0,Menina,2021.0,Escola Pública,Ametista,7.786,5.0,8.3,8.9,10.0,7.5,,7.75,-1.0,8.0,8.5,7.9,5.0,-1.0,-0.4000000000000003,0.0,0.0,0,0.3995297674206854
RA-781,Aluno-781,2023,FASE 1,1N,10.0,Feminino,2021.0,Pública,Topázio,8.209283333,5.0,7.9,9.8,7.5,7.52,8.4375,9.116666667,-1.0,7.0,8.8,7.25,10.0,0.0,-0.6500000000000004,5.0,1.0,1,0.9500967977402094
RA-782,ALUNO-782,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,6.0,10.0,0.0,,,,0,0.0008088267227571396
RA-782,Aluno-782,2022,0,N,8.0,Menino,2022.0,Escola Pública,Ametista,7.485,10.0,6.0,8.4,9.5,7.5,,7.0,0.0,5.7,6.3,7.5,5.0,-1.0,1.5,-5.0,-1.0,0,0.13334772049253438
RA-782,Aluno-782,2023,ALFA,ALFA L - G2/G3,9.0,Masculino,2022.0,Pública,Ametista,7.6812,5.0,7.5,9.8,8.5,2.52,7.5,9.345,-1.0,8.3,6.7,7.75,10.0,0.0,0.25,5.0,1.0,1,0.7857789293092515
RA-783,ALUNO-783,2021,2.0,K,,,,Escola Pública,Ágata,6.118,5.0,3.6,4.6,7.5,7.5,8.3,8.3,-1.0,,,6.0,10.0,0.0,2.4,5.0,1.0,1,0.6791081726094687
RA-783,Aluno-783,2022,0,N,8.0,Menino,2021.0,Escola Pública,Ágata,6.996,10.0,6.0,5.8,9.5,7.5,,6.917,0.0,4.7,7.3,8.9,5.0,-1.0,2.9000000000000004,-5.0,-1.0,0,0.18835290508482058
RA-784,ALUNO-784,2020,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,7.9,5.0,-1.0,,,,0,0.0007538855265298587
RA-784,ALUNO-784,2021,2.0,G,,,,Rede Decisão,Topázio,8.533,5.0,7.9,9.2,9.5,8.8,8.5,9.7,-1.0,,,8.2,5.0,-1.0,0.2999999999999989,0.0,0.0,0,0.43066681777094545
RA-784,Aluno-784,2022,0,O,9.0,Menino,2022.0,Escola Pública,Topázio,8.34,5.0,8.2,10.0,9.5,7.5,,9.25,-1.0,7.8,8.5,7.3,5.0,-1.0,-0.8999999999999995,0.0,0.0,1,0.8169435350259572
RA-784,Aluno-784,2023,FASE 1,1L,10.0,Feminino,2022.0,Pública,Topázio,8.171366667,5.0,7.3,9.5,10.0,7.52,8.125,8.783333333,-1.0,6.5,8.0,8.75,10.0,0.0,1.4500000000000002,5.0,1.0,1,0.9187042393948607
RA-785,ALUNO-785,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.4,5.0,-1.0,,,,0,0.0008088267227571396
RA-785,Aluno-785,2022,0,O,9.0,Menina,2022.0,Escola Pública,Ametista,7.642,5.0,8.4,8.6,9.0,7.5,,7.667,-1.0,8.8,8.0,8.8,5.0,-1.0,0.4000000000000003,0.0,0.0,0,0.4427494419935107
RA-785,Aluno-785,2023,FASE 1,1L,10.0,Feminino,2022.0,Pública,Topázio,8.137866667,5.0,8.8,8.5,9.0,7.52,7.916666667,8.67,-1.0,8.2,9.4,9.0,10.0,0.0,0.1999999999999993,5.0,1.0,1,0.9836476250734631
RA-786,ALUNO-786,2021,5.0,F,,,,Escola Pública,Quartzo,5.341,5.0,3.3,6.1,7.1,5.0,7.2,5.1,-2.0,,,6.1,5.0,-2.0,2.8,0.0,0.0,0,0.39662812111033896
RA-787,ALUNO-787,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,3.4,10.0,0.0,,,,0,0.0008088267227571396
RA-787,Aluno-787,2022,0,O,8.0,Menino,2022.0,Escola Pública,Ametista,7.205,10.0,3.4,9.5,8.5,7.5,,7.25,0.0,4.2,2.7,5.9,5.0,-1.0,2.5000000000000004,-5.0,-1.0,0,0.02788536729894535
RA-787,Aluno-787,2023,ALFA,ALFA O - G2/G3,,Masculino,2022.0,Pública,Ametista,7.5227,5.0,5.9,9.8,9.0,7.52,5.625,8.34,-1.0,6.0,5.8,7.25,5.0,-1.0,1.3499999999999996,0.0,0.0,0,0.23175320501274238
RA-788,ALUNO-788,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,8.0,10.0,0.0,,,,0,0.0008088267227571396
RA-788,Aluno-788,2022,0,O,8.0,Menino,2021.0,Rede Decisão,Topázio,8.264,10.0,8.0,9.3,10.0,5.6,,8.667,0.0,7.8,8.2,6.9,10.0,0.0,-1.0999999999999996,0.0,0.0,1,0.7978366472205775
RA-788,Aluno-788,2023,FASE 1,1K,,Masculino,2021.0,Pública,Ametista,7.806091667,10.0,6.9,9.8,7.9,2.52,7.65625,8.283333333,0.0,6.0,7.8,5.75,10.0,0.0,-1.1500000000000004,0.0,0.0,1,0.8350521856659534
RA-789,ALUNO-789,2021,,,,,,,,7.36,5.0,6.5,8.6,8.8,7.5,,,-1.0,,,4.2,10.0,0.0,,,,0,0.0008088267227571396
RA-789,Aluno-789,2022,0,O,7.0,Menina,2022.0,Escola Pública,Ametista,7.405,10.0,4.2,9.4,9.0,7.5,,7.417,0.0,3.7,4.7,7.9,10.0,0.0,3.7,0.0,0.0,0,0.05907297252464082
